date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:17	18114/18114	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263dc07c4-46c2%22	https://www.devopseasylearning.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.0.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/themes/astra/assets/js/minified/frontend.min05da.js	(from https://www.devopseasylearning.com/registration/)
20:24:17	157818/157818	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:16%20GMT	https://www.devopseasylearning.com/verify-certification/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/verify-certification/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:17	238808/238808	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:16%20GMT	https://www.devopseasylearning.com/?12	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/indexc20a.html	(from https://www.devopseasylearning.com/registration/)
20:24:18	168016/168016	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:17%20GMT	https://www.devopseasylearning.com/instalments-plan/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/instalments-plan/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:19	170071/170071	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:18%20GMT	https://www.devopseasylearning.com/contact/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/contact/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:19	13550/13550	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3b2-34ee%22	https://www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/pdfobject.min.js?ver=3.7.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/pdfobject.minf3df.js	(from https://www.devopseasylearning.com/registration/)
20:24:19	6295526/6295526	---M--	200	added ('OK')	application/pdf	etag:%22634e66f6-600fe6%22	https://www.devopseasylearning.com/wp-content/uploads/2022/06/curriculum-22.pdf	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/uploads/2022/06/curriculum-22.pdf	(from https://www.devopseasylearning.com/registration/)
20:24:19	20488/20488	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3b2-5008%22	https://www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/front.js?ver=3.7.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/frontf3df.js	(from https://www.devopseasylearning.com/registration/)
20:24:20	162024/162024	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:19%20GMT	https://www.devopseasylearning.com/login/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/login/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:21	154705/154705	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:19%20GMT	https://www.devopseasylearning.com/events/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/events/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:21	238686/238686	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2017:24:19%20GMT	https://www.devopseasylearning.com/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:21	10655/10655	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3b2-299f%22	https://www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/documents-viewer-script.js?ver=3.7.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/embedpress/assets/js/documents-viewer-scriptf3df.js	(from https://www.devopseasylearning.com/registration/)
20:24:22	226097/226097	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2017:24:20%20GMT	https://www.devopseasylearning.com/privacy-policy/	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/privacy-policy/index.html	(from https://www.devopseasylearning.com/registration/)
20:24:22	1372/1372	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3ee-55c%22	https://www.devopseasylearning.com/wp-content/plugins/learndash-course-grid/assets/js/elementor.js?ver=2.0.8	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/learndash-course-grid/assets/js/elementora7f4.js	(from https://www.devopseasylearning.com/registration/)
20:24:22	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264250fcd-53be%22	https://www.devopseasylearning.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://www.devopseasylearning.com/registration/)
20:24:22	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636215a5-4991%22	https://www.devopseasylearning.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/underscore.mind584.js	(from https://www.devopseasylearning.com/registration/)
20:24:22	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636215a5-592%22	https://www.devopseasylearning.com/wp-includes/js/wp-util.min.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/wp-util.min9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:23	23848/23848	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264250fcd-5d28%22	https://www.devopseasylearning.com/wp-includes/js/backbone.min.js?ver=1.4.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/backbone.min330a.js	(from https://www.devopseasylearning.com/registration/)
20:24:23	3184/3184	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352ed12-c70%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.plugin.min.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.plugin.min9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:23	13980/13980	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352ed12-369c%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.countdown.min.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.countdown.min9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:23	23936/23936	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352ed12-5d80%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/js/owl.carousel.min.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries/owl-carousel/js/owl.carousel.min9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:24	21240/21240	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352ed12-52f8%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//magnific-popup/js/jquery.magnific-popup.min.js?ver=2.1.8	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries/magnific-popup/js/jquery.magnific-popup.mincc91.js	(from https://www.devopseasylearning.com/registration/)
20:24:24	3903/3903	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352ed12-f3f%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/assets//js/frontend/events.min.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/assets/js/frontend/events.min9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:24	31752/31752	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa421-7c08%22	https://www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/dist/js/njt-whatsapp.js?ver=3.4	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/dist/js/njt-whatsappe735.js	(from https://www.devopseasylearning.com/registration/)
20:24:24	1087/1087	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa421-43f%22	https://www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/js/whatsapp-button.js?ver=3.4	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/js/whatsapp-buttone735.js	(from https://www.devopseasylearning.com/registration/)
20:24:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202023%2017:24:24%20GMT	http://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/js/learndash.js?ver=4.5.3.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/js/learndash.55aaf6.delayed	(from https://www.devopseasylearning.com/registration/)
20:24:25	6212/6212	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa387-1844%22	https://www.devopseasylearning.com/wp-content/uploads/astra-addon/astra-addon-646fa387b8fd02-39180801.js?ver=4.1.5	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/uploads/astra-addon/astra-addon-646fa387b8fd02-3918080131a4.js	(from https://www.devopseasylearning.com/registration/)
20:24:25	38238/38238	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3e1-955e%22	https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/js/learndash.js?ver=4.5.3.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/js/learndashaaf6.js	(from https://www.devopseasylearning.com/registration/)
20:24:25	14277/14277	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3c0-37c5%22	https://www.devopseasylearning.com/wp-content/plugins/gtranslate/js/flags.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/gtranslate/js/flags9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:26	29521/29521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263dc0380-7351%22	https://www.devopseasylearning.com/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/js/intlTelInput.min.js?ver=16.0.0	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/js/intlTelInput.min85e8.js	(from https://www.devopseasylearning.com/registration/)
20:24:26	249851/249851	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263dc0380-3cffb%22	https://www.devopseasylearning.com/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/js/utils.js?ver=16.0.0	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/js/utils85e8.js	(from https://www.devopseasylearning.com/registration/)
20:24:26	18671/18671	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264467816-48ef%22	https://www.devopseasylearning.com/wp-content/plugins/fluentform/public/js/form-submission.js?ver=4.3.25	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/fluentform/public/js/form-submission163a.js	(from https://www.devopseasylearning.com/registration/)
20:24:27	543/543	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa421-21f%22	https://www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/js/whatsapp-popup.js?ver=6.3.1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-whatsapp/assets/js/whatsapp-popup9b30.js	(from https://www.devopseasylearning.com/registration/)
20:24:27	5414/5414	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f90b34-1526%22	https://www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.11.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min991d.js	(from https://www.devopseasylearning.com/registration/)
20:24:27	4958/4958	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-135e%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.13.3	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min0fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:27	45667/45667	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-b263%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.13.3	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/frontend-modules.min0fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:28	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264250fcd-1feb%22	https://www.devopseasylearning.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.devopseasylearning.com/registration/)
20:24:28	6607/6607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264250fcd-19cf%22	https://www.devopseasylearning.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:28	16146/16146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d315ac-3f12%22	https://www.devopseasylearning.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.devopseasylearning.com/registration/)
20:24:28	4627/4627	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d315ac-1213%22	https://www.devopseasylearning.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://www.devopseasylearning.com/registration/)
20:24:28	9445/9445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d315ac-24e5%22	https://www.devopseasylearning.com/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/js/dist/i18n.minf92f.js	(from https://www.devopseasylearning.com/registration/)
20:24:29	22378/22378	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f90b34-576a%22	https://www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.11.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/frontend.min991d.js	(from https://www.devopseasylearning.com/registration/)
20:24:29	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-2fa6%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.devopseasylearning.com/registration/)
20:24:29	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-21f91%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://www.devopseasylearning.com/registration/)
20:24:30	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-a3c%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.13.3	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min0fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:30	10749/10749	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-29fd%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://www.devopseasylearning.com/registration/)
20:24:30	40625/40625	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-9eb1%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.3	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/frontend.min0fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:30	155021/155021	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f90b34-25d8d%22	https://www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.11.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min991d.js	(from https://www.devopseasylearning.com/registration/)
20:24:30	42011/42011	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646fa3a3-a41b%22	https://www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.13.3	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min0fa4.js	(from https://www.devopseasylearning.com/registration/)
20:24:31	3721/3721	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f90b34-e89%22	https://www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.11.2	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min991d.js	(from https://www.devopseasylearning.com/registration/)
20:24:31	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22628f3747-dcf4%22	https://www.devopseasylearning.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/fonts/dashicons7d4b.eot	(from https://www.devopseasylearning.com/wp-includes/css/dashicons.min.css?ver=6.3.1)
20:24:32	56392/56392	---M--	200	added ('OK')	application/octet-stream	etag:%22628f3747-dc48%22	https://www.devopseasylearning.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://www.devopseasylearning.com/wp-includes/css/dashicons.min.css?ver=6.3.1)
20:24:32	5472/5472	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22646fa3e1-1560%22	https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons.eot?e0vk6b	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons4760.eot	(from https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/css/learndash.min.css?ver=4.5.3.2)
20:24:32	5308/5308	---M--	200	added ('OK')	application/octet-stream	etag:%22646fa3e1-14bc%22	https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons.ttf?e0vk6b	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons4760.ttf	(from https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/css/learndash.min.css?ver=4.5.3.2)
20:24:32	5384/5384	---M--	200	added ('OK')	application/font-woff	etag:%22646fa3e1-1508%22	https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons.woff?e0vk6b	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons4760.woff	(from https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/css/learndash.min.css?ver=4.5.3.2)
20:24:33	12724/12724	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22646fa3e1-31b4%22	https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons.svg?e0vk6b	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/fonts/ld-icons4760.svg	(from https://www.devopseasylearning.com/wp-content/plugins/sfwd-lms/themes/ld30/assets/css/learndash.min.css?ver=4.5.3.2)
20:24:33	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22634e67cb-2f68%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:33	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%22634e67ca-1d70%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:34	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22634e67ca-2ec0%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:34	13797/13797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22634e67cb-35e5%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:34	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5eb4b1f22c440%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:34	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5eb4b1f22c440%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:34	933/933	---M--	200	added ('OK')	image/png	etag:%22634e67c8-3a5%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:35	951/951	---M--	200	added ('OK')	image/png	etag:%22634e67c7-3b7%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:35	938/938	---M--	200	added ('OK')	image/png	etag:%22634e67c7-3aa%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:35	935/935	---M--	200	added ('OK')	image/png	etag:%22634e67c7-3a7%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:35	184/184	---M--	200	added ('OK')	image/png	etag:%22634e67c8-b8%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:35	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22634e67c8-9f1%22	https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.devopseasylearning.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
20:24:36	116/116	---M--	200	added ('OK')	image/png	etag:%226352ed12-74%22	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/css/grabbing.png	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries/owl-carousel/css/grabbing.png	(from https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/css/owl.carousel.css?ver=6.3.1)
20:24:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202023%2017:24:36%20GMT	https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/assets//css/fonts/icomoon.eot?c3wvz6	C:/Users/Zabbix/Desktop/easy/easy/www.devopseasylearning.com/wp-content/plugins/wp-events-manager/assets/css/fonts/icomoonf9b4.eot	(from https://www.devopseasylearning.com/wp-content/plugins/wp-events-manager/assets//css/frontend/events.min.css?ver=6.3.1)
